PrimaryKey,Sire,Dam,Sex,Color,Year,Details,URL,Horse Name,Generation,LoadURL,,,
mejiro+monica,mogami,mejiro+heine,M,ch,1986,MEJIRO MONICA (JPN) ch. 1986,https://www.pedigreequery.com/mejiro+monica,MEJIRO MONICA (JPN),1,,,,
marusan+homare,satingo,ichigaya+hime,M,ch,1986,MARUSAN HOMARE (JPN) ch. 1986,https://www.pedigreequery.com/marusan+homare,MARUSAN HOMARE (JPN),1,,,,
nice+nice+nice2,nice+dancer,tokino+kojin2,H,b,1986,"NICE NICE NICE  (JPN) b. H, 1986 {4-g} DP = 6-4-10-0-2 (22) DI = 2.14   CD = 0.55 - 17 Starts, 4 Wins, 0 Places, 1 Shows Career Earnings: ¥141,096,800",https://www.pedigreequery.com/nice+nice+nice2,NICE NICE NICE  (JPN),0,True,,,
kendor,kenmare,belle+mecene,H,gr,1986,KENDOR (FR) gr. 1986,https://www.pedigreequery.com/kendor,KENDOR (FR),2,,,,
try+to+catch+me,shareef+dancer,its+in+the+air,M,b,1986,TRY TO CATCH ME (USA) b. 1986,https://www.pedigreequery.com/try+to+catch+me,TRY TO CATCH ME (USA),2,,,,
exquisite+mistress,nasty+and+bold,el+hamo,M,b,1986,EXQUISITE MISTRESS (USA) b. 1986,https://www.pedigreequery.com/exquisite+mistress,EXQUISITE MISTRESS (USA),3,,,,
aromac+aster,lucky+sovereign,tanino+tesco,M,ch,1986,AROMAC ASTER (JPN) ch. 1986,https://www.pedigreequery.com/aromac+aster,AROMAC ASTER (JPN),2,,,,
saratoga+girl,saratoga+six,glass+collector,M,dkb/br,1986,SARATOGA GIRL (USA) dkb/br. 1986,https://www.pedigreequery.com/saratoga+girl,SARATOGA GIRL (USA),1,,,,
ballerina+princess,mr+prospector,aladancer,M,b,1986,BALLERINA PRINCESS (USA) b. 1986,https://www.pedigreequery.com/ballerina+princess,BALLERINA PRINCESS (USA),4,,,,
trap+pass,danzig,i+pass,M,b,1986,TRAP PASS (USA) b. 1986,https://www.pedigreequery.com/trap+pass,TRAP PASS (USA),3,,,,
super+seven3,blabby+o,fujino+moulines,M,ch,1986,SUPER SEVEN (JPN) ch. 1986,https://www.pedigreequery.com/super+seven3,SUPER SEVEN (JPN),1,,,,
rosita4,mill+george,mellow+madang,M,b,1986,ROSITA (JPN) b. 1986,https://www.pedigreequery.com/rosita4,ROSITA (JPN),1,,,,
eloquent+minister,deputy+minister,art+talk,M,b,1986,ELOQUENT MINISTER (USA) b. 1986,https://www.pedigreequery.com/eloquent+minister,ELOQUENT MINISTER (USA),1,,,,
kachiuma+hawk,sea+hawk,kinuno+yashio,H,b,1986,"KACHIUMA HAWK (JPN) b. H, 1986 {8-k} DP = 2-0-8-4-4 (18) DI = 0.50   CD = -0.44 - 15 Starts, 5 Wins, 1 Places, 3 Shows Career Earnings: JPY 117,652,800",https://www.pedigreequery.com/kachiuma+hawk,KACHIUMA HAWK (JPN),0,True,,,
tamamo+diamond,mill+george,tamamo+kotobuki,M,dkb/br,1986,TAMAMO DIAMOND (JPN) dkb/br. 1986,https://www.pedigreequery.com/tamamo+diamond,TAMAMO DIAMOND (JPN),2,,,,
sweet+briar+too,briartic,prima+babu+gum,M,b,1986,SWEET BRIAR TOO (CAN) b. 1986,https://www.pedigreequery.com/sweet+briar+too,SWEET BRIAR TOO (CAN),2,,,,
dont+call+debi,native+royalty,splurge+a+little,M,dkb/br,1986,DON'T CALL DEBI (CAN) dkb/br. 1986,https://www.pedigreequery.com/dont+call+debi,DON'T CALL DEBI (CAN),4,,,,
ebros,mr+prospector,scuff,H,b,1986,EBROS (USA) b. 1986,https://www.pedigreequery.com/ebros,EBROS (USA),1,,,,
be+my+fire,be+my+guest,fire+and+ice8,M,ch,1986,BE MY FIRE (IRE) ch. 1986,https://www.pedigreequery.com/be+my+fire,BE MY FIRE (IRE),1,,,,
lake+derby,king+of+darby,trasimenus,H,br,1986,"LAKE DERBY (JPN) br. H, 1986 {1-n} DP = 4-0-8-4-2 (18) DI = 0.80   CD = 0.00 ",https://www.pedigreequery.com/lake+derby,LAKE DERBY (JPN),0,True,,,
laquifan,lear+fan,laquiola,M,b,1986,LAQUIFAN (USA) b. 1986,https://www.pedigreequery.com/laquifan,LAQUIFAN (USA),2,,,,
my+southern+love,southern+arrow,time+wind,M,b,1986,MY SOUTHERN LOVE (ITY) b. 1986,https://www.pedigreequery.com/my+southern+love,MY SOUTHERN LOVE (ITY),2,,,,
jurisdictional,damascus,resolver,M,ch,1986,JURISDICTIONAL (USA) ch. 1986,https://www.pedigreequery.com/jurisdictional,JURISDICTIONAL (USA),3,,,,
rebuke5,mr+prospector,mill+queen,M,dkb/br,1986,REBUKE (USA) dkb/br. 1986,https://www.pedigreequery.com/rebuke5,REBUKE (USA),1,,,,
royal+run2,wavering+monarch,kazadancoa,M,b,1986,ROYAL RUN (USA) b. 1986,https://www.pedigreequery.com/royal+run2,ROYAL RUN (USA),4,,,,
yamafu+northerly,northerly,tesco+angel,M,ch,1986,YAMAFU NORTHERLY (JPN) ch. 1986,https://www.pedigreequery.com/yamafu+northerly,YAMAFU NORTHERLY (JPN),3,,,,
silicon+lady,mille+balles,siliciana,M,b,1986,SILICON LADY (FR) b. 1986,https://www.pedigreequery.com/silicon+lady,SILICON LADY (FR),2,,,,
friendly+finance,auction+ring,river+lady,M,b,1986,FRIENDLY FINANCE (IRE) b. 1986,https://www.pedigreequery.com/friendly+finance,FRIENDLY FINANCE (IRE),2,,,,
lilac+garden,roberto,balletomane,M,b,1986,LILAC GARDEN (USA) b. 1986,https://www.pedigreequery.com/lilac+garden,LILAC GARDEN (USA),2,,,,
southern+venus,pitcairn,uneme+hayate,M,b,1986,"SOUTHERN VENUS (JPN) b. M, 1986 {16-g} DP = 4-4-0-0-2 (10) DI = 4.00   CD = 0.80 - 13 Starts, 2 Wins, 1 Places, 1 Shows Career Earnings: JPY 36,194,800",https://www.pedigreequery.com/southern+venus,SOUTHERN VENUS (JPN),0,True,,,
is+it+true,raja+baba,roman+rockette,H,b,1986,IS IT TRUE (USA) b. 1986,https://www.pedigreequery.com/is+it+true,IS IT TRUE (USA),4,,,,
colorvista,shirley+heights,reprocolor,M,b,1986,COLORVISTA (GB) b. 1986,https://www.pedigreequery.com/colorvista,COLORVISTA (GB),3,,,,
katarina+rabbit,shinzan,tanino+graceful,M,b,1986,KATARINA RABBIT (JPN) b. 1986,https://www.pedigreequery.com/katarina+rabbit,KATARINA RABBIT (JPN),1,,,,
flamenco+wave,desert+wine,armada+way,M,ch,1986,FLAMENCO WAVE (USA) ch. 1986,https://www.pedigreequery.com/flamenco+wave,FLAMENCO WAVE (USA),3,,,,
sunkist+yellow,katsuragi+ace,china+birth,M,dkb/br,1986,SUNKIST YELLOW (JPN) dkb/br. 1986,https://www.pedigreequery.com/sunkist+yellow,SUNKIST YELLOW (JPN),2,,,,
sky+meadows,conquistador+cielo,prides+crossing,M,b,1986,SKY MEADOWS (USA) b. 1986,https://www.pedigreequery.com/sky+meadows,SKY MEADOWS (USA),4,,,,
star+of+the+north4,chief+singer,northern+scene,M,ch,1986,STAR OF THE NORTH (IRE) ch. 1986,https://www.pedigreequery.com/star+of+the+north4,STAR OF THE NORTH (IRE),1,,,,
special+token,hyperborean,accept+my+token,M,b,1986,SPECIAL TOKEN (USA) b. 1986,https://www.pedigreequery.com/special+token,SPECIAL TOKEN (USA),3,,,,
tsujino+diana,magnitude4,tetsuno+arc,M,b,1986,TSUJINO DIANA (JPN) b. 1986,https://www.pedigreequery.com/tsujino+diana,TSUJINO DIANA (JPN),2,,,,
great+commotion,nureyev,alathea,H,b,1986,GREAT COMMOTION (USA) b. 1986,https://www.pedigreequery.com/great+commotion,GREAT COMMOTION (USA),2,,,,
toki+fighter,katsuragi+ace,dancing+fighter,M,blk/br,1986,TOKI FIGHTER (JPN) blk/br. 1986,https://www.pedigreequery.com/toki+fighter,TOKI FIGHTER (JPN),1,,,,
personal+business,private+account,heavenly+match,M,b,1986,PERSONAL BUSINESS (USA) b. 1986,https://www.pedigreequery.com/personal+business,PERSONAL BUSINESS (USA),3,,,,
gold+yuma,bravest+roman,yamato+chardin,M,dkb/br,1986,GOLD YUMA (JPN) dkb/br. 1986,https://www.pedigreequery.com/gold+yuma,GOLD YUMA (JPN),1,,,,
nanayo+atlas,bamboo+atlas,nanayo+mor,M,ch,1986,NANAYO ATLAS (JPN) ch. 1986,https://www.pedigreequery.com/nanayo+atlas,NANAYO ATLAS (JPN),3,,,,
glee+gold,yellow+god,jona+gold,M,ch,1986,GLEE GOLD (JPN) ch. 1986,https://www.pedigreequery.com/glee+gold,GLEE GOLD (JPN),1,,,,
courtza,pompeii+court,hunza,M,b,1986,COURTZA (NZ) b. 1986,https://www.pedigreequery.com/courtza,COURTZA (NZ),3,,,,
easy+moving,caerleon2,better+begin,M,b,1986,EASY MOVING (IRE) b. 1986,https://www.pedigreequery.com/easy+moving,EASY MOVING (IRE),1,,,,
daiwa+gehrig,lansdowne,manjuden+star,H,b,1986,"DAIWA GEHRIG (JPN) b. H, 1986 {9-c} DP = 12-6-13-1-2 (34) DI = 2.58   CD = 0.74 - 14 Starts, 4 Wins, 4 Places, 2 Shows Career Earnings: JPY 124,286,200",https://www.pedigreequery.com/daiwa+gehrig,DAIWA GEHRIG (JPN),0,True,,,
misty+moon2,baronius,fashion+dancer,M,dkb/br,1986,MISTY MOON (BRZ) dkb/br. 1986,https://www.pedigreequery.com/misty+moon2,MISTY MOON (BRZ),3,,,,
aoe+tosho,tosho+boy,mutsumi+castle,M,ch,1986,AOE TOSHO (JPN) ch. 1986,https://www.pedigreequery.com/aoe+tosho,AOE TOSHO (JPN),1,,,,
black+tie+affair,miswaki,hat+tab+girl,H,gr/r,1986,BLACK TIE AFFAIR (IRE) gr/r. 1986,https://www.pedigreequery.com/black+tie+affair,BLACK TIE AFFAIR (IRE),1,,,,
lincoln+city,cajun2,compal+city,H,b,1986,"LINCOLN CITY  (JPN) b. H, 1986 {4-m} DP = 0-0-2-2-0 (4) DI = 0.33   CD = -0.50 - 7 Starts, 3 Wins, 3 Places, 0 Shows Career Earnings: ¥71,247,600",https://www.pedigreequery.com/lincoln+city,LINCOLN CITY  (JPN),0,True,,,
yamanin+clara,bravest+roman,yamanin+something,M,b,1986,YAMANIN CLARA (JPN) b. 1986,https://www.pedigreequery.com/yamanin+clara,YAMANIN CLARA (JPN),1,,,,
meiner+brave,climb+kaiser,brave+daughter,H,b,1986,"MEINER BRAVE (JPN) b. H, 1986 {A31} DP = 0-0-2-0-0 (2) DI = 1.00   CD = 0.00 - 8 Starts, 2 Wins, 1 Places, 3 Shows Career Earnings: JPY 65,581,600",https://www.pedigreequery.com/meiner+brave,MEINER BRAVE (JPN),0,True,,,
my+great+hope,simply+great,martingale,M,ch,1986,MY GREAT HOPE (GB) ch. 1986,https://www.pedigreequery.com/my+great+hope,MY GREAT HOPE (GB),3,,,,
french+glory,sadlers+wells,dunette,H,b,1986,FRENCH GLORY (IRE) b. 1986,https://www.pedigreequery.com/french+glory,FRENCH GLORY (IRE),2,,,,
okura+dancer,nice+dancer,okura+makoto,M,b,1986,OKURA DANCER (JPN) b. 1986,https://www.pedigreequery.com/okura+dancer,OKURA DANCER (JPN),1,,,,
beauty+dictates,key+to+content,dictates,M,b,1986,BEAUTY DICTATES (USA) b. 1986,https://www.pedigreequery.com/beauty+dictates,BEAUTY DICTATES (USA),1,,,,
star+sunshine,sunshine+boy,miss+shiraoki,H,ch,1986,"STAR SUNSHINE (JPN) ch. H, 1986 {3-l} DP = 7-0-3-2-4 (16) DI = 1.13   CD = 0.25 - 7 Starts, 4 Wins, 0 Places, 1 Shows Career Earnings: JPY 90,635,800",https://www.pedigreequery.com/star+sunshine,STAR SUNSHINE (JPN),0,True,,,
speak+reason,real+shadai,shadai+speech,H,ch,1986,"SPEAK REASON  (JPN) ch. H, 1986 {19} DP = 6-3-17-0-0 (26) DI = 2.06   CD = 0.58 - 13 Starts, 4 Wins, 1 Places, 1 Shows Career Earnings: ¥89,802,200",https://www.pedigreequery.com/speak+reason,SPEAK REASON  (JPN),0,True,,,
idaten+turbo,northern+dictator,kazuhide,H,dkb/br,1986,"IDATEN TURBO (JPN) dkb/br. H, 1986 {7-c} DP = 9-3-6-6-2 (26) DI = 1.36   CD = 0.42 - 33 Starts, 4 Wins, 2 Places, 3 Shows ",https://www.pedigreequery.com/idaten+turbo,IDATEN TURBO (JPN),0,True,,,
grace+athasi,northern+taste,dyna+athasi,M,b,1986,GRACE ATHASI (JPN) b. 1986,https://www.pedigreequery.com/grace+athasi,GRACE ATHASI (JPN),1,,,,
connies+gift2,nijinsky2,connie+knows,M,b,1986,CONNIE'S GIFT (USA) b. 1986,https://www.pedigreequery.com/connies+gift2,CONNIE'S GIFT (USA),2,,,,
cassadaga,cassaleria,flips+little+girl,M,gr,1986,CASSADAGA (USA) gr. 1986,https://www.pedigreequery.com/cassadaga,CASSADAGA (USA),1,,,,
mr+tojin,junius,naoyuki,H,dkb/br,1986,"MR. TOJIN   (JPN) dkb/br. H, 1986 {4-d} DP = 11-2-3-0-0 (16) DI = 9.67   CD = 1.50 - 99 Starts, 11 Wins, 13 Places, 10 Shows Career Earnings: ¥420,761,400 ",https://www.pedigreequery.com/mr+tojin,MR. TOJIN   (JPN),0,True,,,
takeden+mangetsu,hot+spark,izumo+tenryu,H,ch,1986,"TAKEDEN MANGETSU  (JPN) ch. H, 1986 {12-g} DP = 11-3-8-0-0 (22) DI = 4.50   CD = 1.14 - 76 Starts, 33 Wins, 9 Places, 4 Shows Career Earnings: JPY 250,105,200",https://www.pedigreequery.com/takeden+mangetsu,TAKEDEN MANGETSU  (JPN),0,True,,,
stocks+up,kris+s,sunshine+starshine,M,dkb/br,1986,STOCKS UP (USA) dkb/br. 1986,https://www.pedigreequery.com/stocks+up,STOCKS UP (USA),2,,,,
beautiful+gold,mr+prospector,before+dawn,M,b,1986,BEAUTIFUL GOLD (USA) b. 1986,https://www.pedigreequery.com/beautiful+gold,BEAUTIFUL GOLD (USA),1,,,,
coldallthetime,its+freezing,pass+the+mums,M,dkb/br,1986,COLDALLTHETIME (USA) dkb/br. 1986,https://www.pedigreequery.com/coldallthetime,COLDALLTHETIME (USA),3,,,,
yamano+tampopo,tosho+boy,partho+rock,M,b,1986,"YAMANO TAMPOPO  (JPN) b. M, 1986 {C6} DP = 7-0-3-0-0 (10) DI = 5.67   CD = 1.40 - 13 Starts, 4 Wins, 0 Places, 1 Shows Career Earnings: ¥64,288,200",https://www.pedigreequery.com/yamano+tampopo,YAMANO TAMPOPO  (JPN),0,True,,,
tosho+balkan,sancy,marble+tosho,H,br,1986,"TOSHO BALKAN (JPN) br. H, 1986 {5-j} DP = 0-0-6-4-2 (12) DI = 0.33   CD = -0.67 - 13 Starts, 6 Wins, 2 Places, 2 Shows Career Earnings: JPY 114,356,600",https://www.pedigreequery.com/tosho+balkan,TOSHO BALKAN (JPN),0,True,,,
lilys+bouquet,aswan,mulberry+dust,M,b,1986,"LILY'S BOUQUET  (JPN) b. M, 1986 {3-l} DP = 8-6-2-0-0 (16) DI = 15.00   CD = 1.38 - 16 Starts, 4 Wins, 2 Places, 1 Shows Career Earnings: JPY 96,768,200",https://www.pedigreequery.com/lilys+bouquet,LILY'S BOUQUET  (JPN),0,True,,,
jaana,cure+the+blues,stradavari3,M,b,1986,JAANA (IRE) b. 1986,https://www.pedigreequery.com/jaana,JAANA (IRE),3,,,,
jo+roaring,real+shadai,jo+padesha,H,blk,1986,"JO ROARING (JPN) blk. H, 1986 {3-n} DP = 4-3-19-0-0 (26) DI = 1.74   CD = 0.42 - 11 Starts, 6 Wins, 0 Places, 1 Shows Career Earnings: JPY 110,570,400",https://www.pedigreequery.com/jo+roaring,JO ROARING (JPN),0,True,,,
senryo+yakusha,northern+taste,yodo+senryo,H,b,1986,"SENRYO YAKUSHA (JPN) b. H, 1986 {10-a} DP = 11-4-11-0-0 (26) DI = 3.73   CD = 1.00 - 18 Starts, 6 Wins, 3 Places, 2 Shows Career Earnings: JPY 169,107,000",https://www.pedigreequery.com/senryo+yakusha,SENRYO YAKUSHA (JPN),0,True,,,
khartoum6,targowice,shadai+nile,M,b,1986,KHARTOUM (JPN) b. 1986,https://www.pedigreequery.com/khartoum6,KHARTOUM (JPN),2,,,,
russian+bond,danzig,somfas,H,b,1986,RUSSIAN BOND (USA) b. 1986,https://www.pedigreequery.com/russian+bond,RUSSIAN BOND (USA),1,,,,
snow+jet,tosho+eleven,tanino+secret,H,ch,1986,"SNOW JET (JPN) ch. H, 1986 {12-g} DP = 3-0-5-2-0 (10) DI = 1.22   CD = 0.40 - 53 Starts, 13 Wins, 4 Places, 4 Shows ",https://www.pedigreequery.com/snow+jet,SNOW JET (JPN),0,True,,,
kyoshin+tamayori,hagino+kamui+o,haguro+tamayori,M,b,1986,KYOSHIN TAMAYORI (JPN) b. 1986,https://www.pedigreequery.com/kyoshin+tamayori,KYOSHIN TAMAYORI (JPN),3,,,,
mogami+aussie,falcon,nasu+fubuki,M,blk,1986,MOGAMI AUSSIE (JPN) blk. 1986,https://www.pedigreequery.com/mogami+aussie,MOGAMI AUSSIE (JPN),1,,,,
miyono+gold,five+dancer,miyono+nishiki,H,dkb/br,1986,"MIYONO GOLD (JPN) dkb/br. H, 1986 {9-f} DP = 11-1-4-0-0 (16) DI = 7.00   CD = 1.44 - 46 Starts, 9 Wins, 4 Places, 2 Shows ",https://www.pedigreequery.com/miyono+gold,MIYONO GOLD (JPN),0,True,,,
green+goods,clever+trick,bare+essence,M,b,1986,GREEN GOODS (USA) b. 1986,https://www.pedigreequery.com/green+goods,GREEN GOODS (USA),1,,,,
sengoku+hisui,hard+to+beat,kura+vimy,M,b,1986,"SENGOKU HISUI   (JPN) b. M, 1986 {4-d} DP = 2-0-2-0-4 (8) DI = 0.60   CD = -0.50 - 33 Starts, 8 Wins, 4 Places, 2 Shows Career Earnings: ¥202,163,000",https://www.pedigreequery.com/sengoku+hisui,SENGOKU HISUI   (JPN),0,True,,,
rasant,assert,ratifia,M,dkb/br,1986,RASANT (CAN) dkb/br. 1986,https://www.pedigreequery.com/rasant,RASANT (CAN),3,,,,
valiente,maruzensky,grand+slam14,H,b,1986,"VALIENTE  (JPN) b. H, 1986 {1-b} DP = 8-4-11-5-0 (28) DI = 1.67   CD = 0.54 - 12 Starts, 4 Wins, 2 Places, 1 Shows Career Earnings: ¥112,346,000",https://www.pedigreequery.com/valiente,VALIENTE  (JPN),0,True,,,
oratorio3,cajun2,super+kimiko,H,b,1986,"ORATORIO (JPN) b. H, 1986 {2-e} DP = 1-0-7-4-0 (12) DI = 0.60   CD = -0.17 ",https://www.pedigreequery.com/oratorio3,ORATORIO (JPN),0,True,,,
sine+labe,vaguely+noble,trevilla,M,ch,1986,SINE LABE (USA) ch. 1986,https://www.pedigreequery.com/sine+labe,SINE LABE (USA),2,,,,
kyoei+swat,crowned+prince,grand+merci,H,ch,1986,"KYOEI SWAT  (JPN) ch. H, 1986 {14-b} DP = 15-4-5-0-0 (24) DI = 8.60   CD = 1.42 - 33 Starts, 8 Wins, 14 Places, 1 Shows Career Earnings: JPY 223,400,000",https://www.pedigreequery.com/kyoei+swat,KYOEI SWAT  (JPN),0,True,,,
antelliere,salieri,anntelle,M,b,1986,ANTELLIERE (AUS) b. 1986,https://www.pedigreequery.com/antelliere,ANTELLIERE (AUS),3,,,,
dancing+dissident,nureyev,absentia,H,b,1986,DANCING DISSIDENT (USA) b. 1986,https://www.pedigreequery.com/dancing+dissident,DANCING DISSIDENT (USA),4,,,,
thank+ones+stars,alzao,grey+autumn,M,b,1986,THANK ONE'S STARS (IRE) b. 1986,https://www.pedigreequery.com/thank+ones+stars,THANK ONE'S STARS (IRE),4,,,,
premier+playmate,pass+catcher,bedtime+toy,M,dkb/br,1986,PREMIER PLAYMATE (USA) dkb/br. 1986,https://www.pedigreequery.com/premier+playmate,PREMIER PLAYMATE (USA),3,,,,
sahara+breeze,ela-mana-mou,diamond+land,M,b,1986,SAHARA BREEZE (IRE) b. 1986,https://www.pedigreequery.com/sahara+breeze,SAHARA BREEZE (IRE),2,,,,
charming+fappiano,fappiano,charming+story,M,b,1986,CHARMING FAPPIANO (USA) b. 1986,https://www.pedigreequery.com/charming+fappiano,CHARMING FAPPIANO (USA),2,,,,
dandy+apollo,nichido+arashi,hikari+side,H,ch,1986,"DANDY APOLLO  (JPN) ch. H, 1986 {8-f} DP = 3-4-8-5-0 (20) DI = 1.22   CD = 0.25 - 14 Starts, 4 Wins, 0 Places, 0 Shows Career Earnings: JPY 104,722,200",https://www.pedigreequery.com/dandy+apollo,DANDY APOLLO  (JPN),0,True,,,
bound+for+honour,danzig,fabuleux+jane,H,b,1986,BOUND FOR HONOUR (USA) b. 1986,https://www.pedigreequery.com/bound+for+honour,BOUND FOR HONOUR (USA),4,,,,
a+little+kiss,sackford,a+little+love,M,dkb/br,1986,A LITTLE KISS (NZ) dkb/br. 1986,https://www.pedigreequery.com/a+little+kiss,A LITTLE KISS (NZ),1,,,,
meiner+mut,fine+port,amern2,H,b,1986,"MEINER MUT (JPN) b. H, 1986 {2-i} DP = 6-0-10-2-0 (18) DI = 1.57   CD = 0.56 - 8 Starts, 2 Wins, 1 Places, 0 Shows Career Earnings: JPY 39,318,000",https://www.pedigreequery.com/meiner+mut,MEINER MUT (JPN),0,True,,,
hokuto+venus,maruzensky,hokuto+hisho,M,gr,1986,HOKUTO VENUS (JPN) gr. 1986,https://www.pedigreequery.com/hokuto+venus,HOKUTO VENUS (JPN),2,,,,
fujitaka+nice,russian+roubles,hello+shigisan,M,b,1986,FUJITAKA NICE (JPN) b. 1986,https://www.pedigreequery.com/fujitaka+nice,FUJITAKA NICE (JPN),1,,,,
all+about+style,raja+baba,old+goat,M,b,1986,ALL ABOUT STYLE (USA) b. 1986,https://www.pedigreequery.com/all+about+style,ALL ABOUT STYLE (USA),1,,,,
easy+goer,alydar,relaxing,H,ch,1986,EASY GOER (USA) ch. 1986,https://www.pedigreequery.com/easy+goer,EASY GOER (USA),4,,,,
happy+guinness,mill+george,garland+city,H,dkb/br,1986,"HAPPY GUINNESS (JPN) dkb/br. H, 1986 {22-d} DP = 6-3-7-7-1 (24) DI = 1.09   CD = 0.25 - 38 Starts, 7 Wins, 3 Places, 4 Shows ",https://www.pedigreequery.com/happy+guinness,HAPPY GUINNESS (JPN),0,True,,,
yuzuru+hime,red+sun,yuhzuru,M,ch,1986,YUZURU HIME (JPN) ch. 1986,https://www.pedigreequery.com/yuzuru+hime,YUZURU HIME (JPN),1,,,,
rub+al+khali,mr+prospector,arabian+dancer,M,ch,1986,"RUB AL KHALI  (USA) ch. M, 1986 {10-a} DP = 20-12-24-0-0 (56) DI = 3.67   CD = 0.93 - 0 Starts, 0 Wins, 0 Places, 0 Shows Career Earnings: Unraced",https://www.pedigreequery.com/rub+al+khali,RUB AL KHALI  (USA),0,True,,,
matsuno+ebue,steel+heart,owner+kincsem,M,b,1986,MATSUNO EBUE (JPN) b. 1986,https://www.pedigreequery.com/matsuno+ebue,MATSUNO EBUE (JPN),2,,,,
noesis,persepolis2,proskona,M,gr,1986,NOESIS (IRE) gr. 1986,https://www.pedigreequery.com/noesis,NOESIS (IRE),1,,,,
tricky+creek,clever+trick,battle+creek+girl,H,b,1986,TRICKY CREEK (USA) b. 1986,https://www.pedigreequery.com/tricky+creek,TRICKY CREEK (USA),4,,,,
pink+no+onepeace,tosho+boy,choko+peat,M,b,1986,PINK NO ONEPEACE (JPN) b. 1986,https://www.pedigreequery.com/pink+no+onepeace,PINK NO ONEPEACE (JPN),3,,,,
queen+z,nichido+taro,zinc+ruboaiya,M,Z,1986,QUEEN Z. (JPN) b. 1986,https://www.pedigreequery.com/queen+z,QUEEN,1,,,,
agnes+flora,royal+ski,agnes+lady,M,b,1987,"AGNES FLORA  (JPN) b. M, 1987 {1-l} DP = 8-2-0-0-2 (12) DI = 5.00   CD = 1.17 - 6 Starts, 5 Wins, 1 Places, 0 Shows Career Earnings: ¥160,484,400",https://www.pedigreequery.com/agnes+flora,AGNES FLORA  (JPN),0,True,,,
assertion,assert,yes+please,M,b,1987,ASSERTION (GB) b. 1987,https://www.pedigreequery.com/assertion,ASSERTION (GB),2,,,,
blushing+away,blushing+groom,sweet+revenge,M,ch,1987,BLUSHING AWAY (USA) ch. 1987,https://www.pedigreequery.com/blushing+away,BLUSHING AWAY (USA),3,,,,
bonita+francita,devils+bag,raise+the+standard,M,b,1987,BONITA FRANCITA (CAN) b. 1987,https://www.pedigreequery.com/bonita+francita,BONITA FRANCITA (CAN),3,,,,
bright+candles,el+gran+senor,christmas+bonus,M,ch,1987,BRIGHT CANDLES (USA) ch. 1987,https://www.pedigreequery.com/bright+candles,BRIGHT CANDLES (USA),3,,,,
bureaucracy3,lord+ballina,tulla+doll,H,br,1987,BUREAUCRACY (NZ) br. 1987,https://www.pedigreequery.com/bureaucracy3,BUREAUCRACY (NZ),2,,,,
campaign+girl,maruzensky,lady+shiraoki,M,b,1987,CAMPAIGN GIRL (JPN) b. 1987,https://www.pedigreequery.com/campaign+girl,CAMPAIGN GIRL (JPN),1,,,,
carson+city,mr+prospector,blushing+promise,H,ch,1987,CARSON CITY (USA) ch. 1987 [BI],https://www.pedigreequery.com/carson+city,CARSON CITY (USA),4,,,,
catherine+parr,riverman,regal+exception,M,blk/br,1987,CATHERINE PARR (USA) blk/br. 1987,https://www.pedigreequery.com/catherine+parr,CATHERINE PARR (USA),2,,,,
cees+tizzy,relaunch,tizly,H,gr/r,1987,CEES TIZZY (USA) gr/r. 1987,https://www.pedigreequery.com/cees+tizzy,CEES TIZZY (USA),4,,,,
charming+lassie,seattle+slew,lassie+dear,M,dkb/br,1987,CHARMING LASSIE (USA) dkb/br. 1987,https://www.pedigreequery.com/charming+lassie,CHARMING LASSIE (USA),2,,,,
charon,mo+exception,double+wiggle,M,ch,1987,CHARON (USA) ch. 1987,https://www.pedigreequery.com/charon,CHARON (USA),2,,,,
crafty+example,crafty+prospector,zienelle,M,ch,1987,CRAFTY EXAMPLE (USA) ch. 1987,https://www.pedigreequery.com/crafty+example,CRAFTY EXAMPLE (USA),2,,,,
cruising+height,shirley+heights,nomadic+pleasure,M,b,1987,CRUISING HEIGHT (GB) b. 1987,https://www.pedigreequery.com/cruising+height,CRUISING HEIGHT (GB),4,,,,
daiichi+ruby,tosho+boy,hagino+top+lady,M,dkb/br,1987,"DAIICHI RUBY  (JPN) dkb/br. M, 1987 {7-e} DP = 3-0-3-2-0 (8) DI = 1.29   CD = 0.50 - 18 Starts, 6 Wins, 6 Places, 1 Shows Career Earnings: ¥431,711,600",https://www.pedigreequery.com/daiichi+ruby,DAIICHI RUBY  (JPN),0,True,,,
daitaku+helios,bizen+nishiki,never+ichiban,H,dkb/br,1987,"DAITAKU HELIOS   (JPN) dkb/br. H, 1987 {8-g} DP = 5-2-9-0-0 (16) DI = 2.56   CD = 0.75 - 35 Starts, 10 Wins, 6 Places, 1 Shows Career Earnings: ¥689,952,400",https://www.pedigreequery.com/daitaku+helios,DAITAKU HELIOS   (JPN),0,True,,,
dance+of+leaves,sadlers+wells,fall+aspen,M,b,1987,DANCE OF LEAVES (GB) b. 1987,https://www.pedigreequery.com/dance+of+leaves,DANCE OF LEAVES (GB),3,,,,
danzigs+beauty,danzig,sweetest+chant,M,b,1987,"DANZIGS BEAUTY  (USA) b. M, 1987 {9-f} DP = 7-15-18-0-0 (40) DI = 3.44   CD = 0.73 - 8 Starts, 3 Wins, 2 Places, 0 Shows Career Earnings: $205,806",https://www.pedigreequery.com/danzigs+beauty,DANZIGS BEAUTY  (USA),0,True,,,
